n_seeds,late_window_updates,rho_mean,rho_sd,p_active_mean,p_active_sd,p_sustained_mean,p_sustained_sd,p_bursty_mean,p_bursty_sd,late_update_count_mean,late_update_count_sd,active_blocks_mean,active_blocks_sd,chi_rho,eval_return_end_mean_mean,eval_return_end_mean_sd,eval_CSR_post_mean,eval_CSR_post_sd,eval_dbar_post_mean_mean,eval_dbar_post_mean_sd,final_update_counter_mean,final_update_counter_sd,final_energy_E_post_mean,final_energy_E_post_sd,final_depr_F_post_mean,final_depr_F_post_sd,final_vartd_VarTD_mean,final_vartd_VarTD_sd,alpha,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,total_timesteps
12,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.895461718241375,1.5968775846225,0.0,0.0,0.6851916313171387,0.10288665914548215,1.0,0.0,0.4399999976158142,0.0,0.0,0.0,0.1636954229325056,0.03382616136235675,0.0,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.0002662406815761448,0.0009222847750632999,0.08333333333333333,0.28867513459481287,0.0,0.0,0.08333333333333333,0.28867513459481287,0.08333333333333333,0.28867513459481287,0.08333333333333333,0.28867513459481287,8.506092063135617e-07,-25.150898774464924,1.6541455738752306,0.0008333333147068819,0.002886751281424208,0.6376922080914179,0.11183134078197365,1.8333333333333333,0.3892494720807615,0.2645657528191805,0.15728251900643203,0.0,0.0,0.16056158766150475,0.034013944616594995,0.01,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.0013312034078807242,0.0016451394586084256,0.4166666666666667,0.5149286505444373,0.0,0.0,0.4166666666666667,0.5149286505444373,0.4166666666666667,0.5149286505444373,0.4166666666666667,0.5149286505444373,2.7064838382704236e-06,-24.275184790293377,0.9649745073583511,0.0016666666294137638,0.0038924946338035784,0.5834183047215143,0.05246305739685898,2.5833333333333335,0.6685579234215214,0.3162218453362584,0.18563930386107239,0.0,0.0,0.15995741076767445,0.03248526960214674,0.02,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.004259850905218317,0.0020809551031275705,0.9166666666666666,0.28867513459481287,0.0,0.0,0.9166666666666666,0.28867513459481287,1.3333333333333333,0.6513389472789296,1.3333333333333333,0.6513389472789296,4.330374141232678e-06,-24.666552861531574,2.901427765747455,0.0008333333147068819,0.0028867512814242076,0.6049982259670893,0.23085714721260714,4.083333333333333,1.1645001528813153,0.25588885104904574,0.1459462268039222,0.0,0.0,0.15443145111203194,0.03369115042909884,0.03,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.00665601703940362,0.0031827633223502293,0.9166666666666666,0.28867513459481287,0.4166666666666667,0.5149286505444373,0.5,0.5222329678670935,2.0833333333333335,0.9962049198956219,2.0833333333333335,0.9962049198956219,1.0129982366097869e-05,-24.09246842066447,0.4806692276208783,0.0,0.0,0.5333201736211777,0.04567069773317533,6.0,2.04494943258218,0.28001954359933734,0.1998235558445024,0.0,0.0,0.1550611505905787,0.03355166979522241,0.04,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.009850905218317359,0.0031827633223502298,1.0,0.0,0.75,0.45226701686664544,0.25,0.45226701686664544,3.0833333333333335,0.9962049198956219,3.0833333333333335,0.9962049198956219,1.0129982366097872e-05,-23.754446665445965,1.0374286557524428,0.0033333332588275275,0.004923659529120939,0.513469748198986,0.038149289323435205,8.416666666666666,2.8431203515386634,0.33029065156976384,0.12225778185175801,0.0,0.0,0.16783223549524942,0.023685401508479528,0.05,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.012247071352502662,0.002293100838866688,1.0,0.0,1.0,0.0,0.0,0.0,3.8333333333333335,0.7177405625652734,3.6666666666666665,0.4923659639173309,5.258311457211109e-06,-23.826851685841877,1.0637079284287922,0.0024999999441206455,0.004522670067576898,0.5083994021018347,0.019096261531639545,11.166666666666666,2.6227443411030134,0.3409762767453988,0.13168111820092485,0.0,0.0,0.19959760705629984,0.05762271713300424,0.06,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.019701810436634718,0.002293100838866688,1.0,0.0,1.0,0.0,0.0,0.0,6.166666666666667,0.7177405625652734,4.0,0.0,5.258311457211109e-06,-23.629747708638508,0.7838953118706035,0.004999999888241291,0.0052223295619427705,0.5017930641770363,0.019459205422316734,18.416666666666668,3.629633924274241,0.3019220645849903,0.12105702595670838,0.0,0.0,0.5633944012224674,0.22988618670737132,0.08,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.0279552715654952,0.0024082375764997092,1.0,0.0,1.0,0.0,0.0,0.0,8.75,0.7537783614444091,4.0,0.0,5.799608224865192e-06,-23.655686378479004,0.6978610984940405,0.0041666665735344095,0.00514928639034885,0.49883268773555756,0.017947254050197398,24.916666666666668,4.461111425588376,0.3002323620021343,0.16165979497451538,0.0,0.0,1.2541054400304954,0.45211834055544653,0.1,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
12,313,0.03407880724174654,0.0024872170739984756,1.0,0.0,1.0,0.0,0.0,0.0,10.666666666666666,0.7784989441615231,4.0,0.0,6.186248773189539e-06,-23.806860605875652,0.3999603432727758,0.0016666666294137638,0.0038924946338035784,0.49098630249500275,0.009955654437692491,30.666666666666668,4.677476657214644,0.34383119580646354,0.12966296321479012,0.0,0.0,2.04159614443779,0.7109706876224117,0.12,hardzero_only,hardzero_only__c0p56__z1p00__lam0p000__nu0p50__psi0p00,0.56,1.0,0.0,0.5,0.0,4000000
