alpha,seed,runtime_sec,mechanism,mechanism_tag,c_upd,z_cut,depr_lambda,depr_nu,depr_psi,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_dbar_post_mean,eval_occupied_post_mean,eval_episodes_per_env,eval_t_eval,final_energy_E_post,final_update_counter,final_funding_g,final_funding_g_raw,final_funding_alpha_eff,final_depr_F_post,final_episode_return_end_mean,final_vartd_VarTD
0.02,30,20.220239182002842,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-23.51633644104004,26.0,0.0,0.5519838929176331,0.25999999046325684,4.0,104.0,0.02957109920680523,7.0,0.11861676722764969,0.11861676722764969,0.019999999552965164,0.0,-26.208410263061523,0.17083148658275604
0.02,31,9.906227380037308,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-25.205095291137695,26.0,0.0,0.5598076581954956,0.3199999928474426,4.0,104.0,0.45229217410087585,6.0,0.10802755504846573,0.10802755504846573,0.019999999552965164,0.0,-27.116302490234375,0.11937904357910156
0.02,32,9.910605063021649,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-23.440553665161133,26.0,0.009999999776482582,0.48488879203796387,0.4699999988079071,4.0,104.0,0.15183943510055542,7.0,0.12423398345708847,0.12423398345708847,0.019999999552965164,0.0,-25.26371955871582,0.13393564522266388
0.02,33,9.921320939960424,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-24.473934173583984,26.0,0.0,0.5413486957550049,0.26999998092651367,4.0,104.0,0.2726565897464752,7.0,0.14754454791545868,0.14754454791545868,0.019999999552965164,0.0,-24.97510528564453,0.11568158864974976
0.02,34,9.93841636297293,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-24.036745071411133,26.0,0.009999999776482582,0.5329822897911072,0.3100000023841858,4.0,104.0,0.14007188379764557,7.0,0.118129201233387,0.118129201233387,0.019999999552965164,0.0,-25.218219757080078,0.11945287138223648
0.02,35,9.939223341003526,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-23.7412052154541,26.0,0.019999999552965164,0.5027384161949158,0.3999999761581421,4.0,104.0,0.11490190029144287,7.0,0.117892324924469,0.117892324924469,0.019999999552965164,0.0,-26.594274520874023,0.13508711755275726
0.02,36,9.91946388001088,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-23.9217529296875,26.0,0.009999999776482582,0.4887741208076477,0.38999998569488525,4.0,104.0,0.02752114273607731,7.0,0.09819979220628738,0.09819979220628738,0.019999999552965164,0.0,-27.54713249206543,0.16242702305316925
0.02,37,9.9336210610345,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-25.202880859375,26.0,0.009999999776482582,0.5378002524375916,0.3499999940395355,4.0,104.0,0.10569047182798386,7.0,0.1149711012840271,0.1149711012840271,0.019999999552965164,0.0,-26.00365447998047,0.16561463475227356
0.02,38,9.918226323963609,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-22.309972763061523,26.0,0.0,0.48318395018577576,0.41999998688697815,4.0,104.0,0.19114282727241516,6.0,0.10677973181009293,0.10677973181009293,0.019999999552965164,0.0,-27.198251724243164,0.21605663001537323
0.02,39,9.943899133999366,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-23.360498428344727,26.0,0.0,0.5255963206291199,0.3400000035762787,4.0,104.0,0.4826529324054718,6.0,0.10819532722234726,0.10819532722234726,0.019999999552965164,0.0,-25.984027862548828,0.13524144887924194
0.02,40,9.950561691017356,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-24.89668083190918,26.0,0.0,0.6032461524009705,0.28999999165534973,4.0,104.0,0.4012921452522278,6.0,0.10202610492706299,0.10202610492706299,0.019999999552965164,0.0,-27.081775665283203,0.15125828981399536
0.02,41,9.921566219010856,hardzero_only,hardzero_only__c0p50__z1p05__lam0p000__nu0p50__psi0p00,0.5,1.05,0.0,0.5,0.0,100.0,-23.53156280517578,26.0,0.019999999552965164,0.5057588219642639,0.4699999988079071,4.0,104.0,0.012332052923738956,7.0,0.10825503617525101,0.10825503617525101,0.019999999552965164,0.0,-26.905975341796875,0.1482502967119217
